NB1,3.82500004,0.00000000,2.61666703,0.00000000,2016-05-31 09:30:41.135 -07
GB,000381,000384,000413,000367,2016-05-31 09:30:41.138 -07
RW,000000,000000,000000,000000,2016-05-31 09:30:41.143 -07
AC,1.41880643,1.69555628,2016-05-31 09:30:41.148 -07
AB1,414.75003000,583.00006000,300.50003000,287.94998100,2016-05-31 09:30:41.152 -07
AR,0.2615,0.3675,0.1894,0.1815,2016-05-31 09:30:41.158 -07
NC,-5.45000120,0.61964482,2016-05-31 09:30:45.896 -07
NX,9.50437640,-0.99599343,2016-05-31 09:30:45.970 -07
NB,000003,000000,000002,000000,2016-05-31 09:30:45.973 -07
NB1,3.76666665,0.00000000,2.58333325,0.00000000,2016-05-31 09:30:45.976 -07
GB,000378,000385,000416,000369,2016-05-31 09:30:45.979 -07
RW,000000,000000,000000,000000,2016-05-31 09:30:45.984 -07
AC,1.39311158,1.70895135,2016-05-31 09:30:46.003 -07
AB1,421.00003000,581.29998000,297.75003000,288.75003000,2016-05-31 09:30:46.007 -07
AR,0.2650,0.3659,0.1874,0.1817,2016-05-31 09:30:46.010 -07
NC,-5.55833190,0.63685208,2016-05-31 09:30:50.896 -07
NX,9.50437640,-0.99599343,2016-05-31 09:30:50.970 -07
NB,000003,000000,000002,000000,2016-05-31 09:30:50.973 -07
NB1,3.69166684,0.00000000,2.54999995,0.00000000,2016-05-31 09:30:50.977 -07
GB,000380,000383,000418,000365,2016-05-31 09:30:50.980 -07
RW,000000,000000,000000,000000,2016-05-31 09:30:50.984 -07
AC,1.40997970,1.70004260,2016-05-31 09:30:51.003 -07
AB1,416.85000600,582.35003000,299.50003000,288.25003000,2016-05-31 09:30:51.005 -07
AR,0.2627,0.3670,0.1887,0.1816,2016-05-31 09:30:51.007 -07
NC,-5.25833360,0.61851722,2016-05-31 09:30:55.899 -07
NX,9.50437640,-0.99599343,2016-05-31 09:30:55.912 -07
NB,000003,000000,000002,000000,2016-05-31 09:30:55.915 -07
NB1,3.63333344,0.00000000,2.50833344,0.00000000,2016-05-31 09:30:55.918 -07
GB,000380,000385,000419,000365,2016-05-31 09:30:55.970 -07
RW,000000,000000,000000,000000,2016-05-31 09:30:55.990 -07
AC,1.39933216,1.71019423,2016-05-31 09:30:55.992 -07
AB1,419.19998100,584.00006000,298.30001800,288.30001800,2016-05-31 09:30:55.993 -07
AR,0.2637,0.3673,0.1876,0.1813,2016-05-31 09:30:56.005 -07
NC,-5.59999890,0.64355009,2016-05-31 09:31:00.895 -07
NX,9.50437640,-0.99599343,2016-05-31 09:31:00.912 -07
NB,000003,000000,000002,000000,2016-05-31 09:31:00.915 -07
NB1,3.66666674,0.00000000,2.53333353,0.00000000,2016-05-31 09:31:00.917 -07
GB,000380,000379,000418,000363,2016-05-31 09:31:00.970 -07
RW,000000,000000,000000,000000,2016-05-31 09:31:00.993 -07
AC,1.37027752,1.75117433,2016-05-31 09:31:00.995 -07
AB1,419.55001800,587.20001000,292.69998100,282.19998100,2016-05-31 09:31:00.997 -07
